Unnamed: 0,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,title,journal,publication_date,labels,x_coord,y_coord
7484,33900694,Immunological Biomarkers of COVID-19,"Lei R, Mohan C.",Crit Rev Immunol. 2020;40(6):497-512. doi: 10.1615/CritRevImmunol.2020035652.,Lei R,Crit Rev Immunol,2020,Immunological Biomarkers of COVID-19.,Critical reviews in immunology,1/1/2020,Treatments and Outcomes,8.602454,-0.85318947
4645,33181144,Russelioside B; A pregnane glycoside for treatment of gastric ulcer via modulation of heat shock protein-70 and vascular endothelial growth factor,"El-Shiekh RA, Salama A, Al-Mokaddem AK, Bader A, Abdel-Sattar EA.",Steroids. 2021 Jan;165:108759. doi: 10.1016/j.steroids.2020.108759. Epub 2020 Nov 9.,El-Shiekh RA,Steroids,2021,Russelioside B; A pregnane glycoside for treatment of gastric ulcer via modulation of heat shock protein-70 and vascular endothelial growth factor.,Steroids,11/13/2020,Treatments and Outcomes,8.233598,-0.8543563
6219,32740456,Possible Coronavirus Disease 2019 Pandemic and Pregnancy: Vertical Transmission Is Not Excluded,"Marzollo R, Aversa S, Prefumo F, Saccani B, Perez CR, Sartori E, Motta M.",Pediatr Infect Dis J. 2020 Sep;39(9):e261-e262. doi: 10.1097/INF.0000000000002816.,Marzollo R,Pediatr Infect Dis J,2020,Possible Coronavirus Disease 2019 Pandemic and Pregnancy: Vertical Transmission Is Not Excluded.,The Pediatric infectious disease journal,8/3/2020,Pregnancy,6.5189486,-0.8546736
26,33973931,Work and Non-Work Sickness Presenteeism: The Role of Workplace COVID-19 Climate,"Probst TM, Lee HJ, Bazzoli A, Jenkins MR, Bettac EL.",J Occup Environ Med. 2021 May 10. doi: 10.1097/JOM.0000000000002240. Online ahead of print.,Probst TM,J Occup Environ Med,2021,Work and Non-Work Sickness Presenteeism: The Role of Workplace COVID-19 Climate.,Journal of occupational and environmental medicine,5/12/2021,Mental Health,1.8985677,-0.8551519
5124,33060519,Congenital SARS-CoV-2 Infection in a Neonate With Severe Acute Respiratory Syndrome,"Correia CR, Marçal M, Vieira F, Santos E, Novais C, Maria AT, Malveiro D, Prior AR, Aguiar M, Salazar A, Gouvêa Pinto C, Carvalho Rodrigues L, Pessanha MA, Borges V, Isidro J, Gomes JP, Duarte S, Vieira L, Costa I, Alves MJ, Calhau C, Guiomar R, Tuna ML.",Pediatr Infect Dis J. 2020 Dec;39(12):e439-e443. doi: 10.1097/INF.0000000000002941.,Correia CR,Pediatr Infect Dis J,2020,Congenital SARS-CoV-2 Infection in a Neonate With Severe Acute Respiratory Syndrome.,The Pediatric infectious disease journal,10/17/2020,Pregnancy,6.533181,-0.8552726
6763,32541844,International comparison of guidelines for managing neonates at the early phase of the SARS-CoV-2 pandemic,"Lavizzari A, Klingenberg C, Profit J, Zupancic JAF, Davis AS, Mosca F, Molloy EJ, Roehr CC; International Neonatal COVID-19 Consortium.",Pediatr Res. 2021 Mar;89(4):940-951. doi: 10.1038/s41390-020-0976-5. Epub 2020 Jun 15.,Lavizzari A,Pediatr Res,2021,International comparison of guidelines for managing neonates at the early phase of the SARS-CoV-2 pandemic.,Pediatric research,6/17/2020,Pregnancy,6.431671,-0.85559124
4914,33118846,Diverse Responses of the Biobanks in Indo-Pacific Rim Region During the COVID-19 Pandemic: Case Scenarios from Two Low- and Middle-Income Countries and Two High-Income Countries in the Indo-Pacific Rim Region,"Yadav BK, Ng W, Fachiroh J, Tsuruyama T, Furuta K.",Biopreserv Biobank. 2020 Dec;18(6):525-532. doi: 10.1089/bio.2020.0078. Epub 2020 Oct 28.,Yadav BK,Biopreserv Biobank,2020,Diverse Responses of the Biobanks in Indo-Pacific Rim Region During the COVID-19 Pandemic: Case Scenarios from Two Low- and Middle-Income Countries and Two High-Income Countries in the Indo-Pacific Rim Region.,Biopreservation and biobanking,10/30/2020,Not Assigned,5.1966305,-0.8560688
784,33900819,"Antibody Therapy: From Diphtheria to Cancer, COVID-19, and Beyond","Kumar D, Gauthami S, Bayry J, Kaveri SV, Hegde NR.",Monoclon Antib Immunodiagn Immunother. 2021 Apr;40(2):36-49. doi: 10.1089/mab.2021.0004.,Kumar D,Monoclon Antib Immunodiagn Immunother,2021,"Antibody Therapy: From Diphtheria to Cancer, COVID-19, and Beyond.",Monoclonal antibodies in immunodiagnosis and immunotherapy,4/27/2021,Treatments and Outcomes,8.829378,-0.8561595
3641,33400569,Pricing Universal Health Care: How Much Would The Use Of Medical Care Rise?,"Gaffney A, Himmelstein DU, Woolhandler S, Kahn JG.",Health Aff (Millwood). 2021 Jan;40(1):105-112. doi: 10.1377/hlthaff.2020.01715.,Gaffney A,Health Aff (Millwood),2021,Pricing Universal Health Care: How Much Would The Use Of Medical Care Rise?,Health affairs (Project Hope),1/6/2021,Health-Care,4.07244,-0.8561885
5639,32917841,Dancing With Death in the Dust of Coronavirus: The Lived Experience of Iranian Nurses,"Bahramnezhad F, Asgari P.",Creat Nurs. 2020 Sep 11:CRNR-D-20-00046. doi: 10.1891/CRNR-D-20-00046. Online ahead of print.,Bahramnezhad F,Creat Nurs,2020,Dancing With Death in the Dust of Coronavirus: The Lived Experience of Iranian Nurses.,Creative nursing,9/13/2020,Health-Care,2.699504,-0.85679436
6692,32567480,"Hazard Pay for COVID-19? Yes, But It's Not a Substitute for a Living Wage and Enforceable Worker Protections",Hecker S.,New Solut. 2020 Aug;30(2):95-101. doi: 10.1177/1048291120933814. Epub 2020 Jun 20.,Hecker S,New Solut,2020,"Hazard Pay for COVID-19? Yes, But It's Not a Substitute for a Living Wage and Enforceable Worker Protections.",New solutions : a journal of environmental and occupational health policy : NS,6/23/2020,Not Assigned,2.3299341,-0.8570497
6957,32478553,"COVID-19 has united patients and providers against institutional betrayal in health care: A battle to be heard, believed, and protected","Klest B, Smith CP, May C, McCall-Hosenfeld J, Tamaian A.",Psychol Trauma. 2020 Aug;12(S1):S159-S161. doi: 10.1037/tra0000855. Epub 2020 Jun 1.,Klest B,Psychol Trauma,2020,"COVID-19 has united patients and providers against institutional betrayal in health care: A battle to be heard, believed, and protected.","Psychological trauma : theory, research, practice and policy",6/2/2020,Not Assigned,3.516916,-0.85729235
3247,33503256,Stabilizing and Strengthening the Affordable Care Act: Opportunities for a New Administration,McMorrow S.,J Health Polit Policy Law. 2021 Jan 22:8970753. doi: 10.1215/03616878-8970753. Online ahead of print.,McMorrow S,J Health Polit Policy Law,2021,Stabilizing and Strengthening the Affordable Care Act: Opportunities for a New Administration.,"Journal of health politics, policy and law",1/28/2021,Health-Care,4.0313015,-0.8578775
1625,33785298,Risk Factors for Cost-Related Delays to Medical Care Among Lymphoma Patients: A 22-Year Analysis of a Nationally Representative Sample,"Jella TK, Cwalina TB, Treisman J, Hamadani M.",Clin Lymphoma Myeloma Leuk. 2021 Mar 4:S2152-2650(21)00089-6. doi: 10.1016/j.clml.2021.02.013. Online ahead of print.,Jella TK,Clin Lymphoma Myeloma Leuk,2021,Risk Factors for Cost-Related Delays to Medical Care Among Lymphoma Patients: A 22-Year Analysis of a Nationally Representative Sample.,"Clinical lymphoma, myeloma & leukemia",4/1/2021,Health-Care,3.922366,-0.8579542
4203,33295221,Anosmia: A Clinical Indicator of COVID-19 Reinfection,"Jain A, Kaur J, Rai AK, Pandey AK.",Ear Nose Throat J. 2021 Apr;100(2_suppl):180S-181S. doi: 10.1177/0145561320978169. Epub 2020 Dec 9.,Jain A,Ear Nose Throat J,2021,Anosmia: A Clinical Indicator of COVID-19 Reinfection.,"Ear, nose, & throat journal",12/10/2020,Treatments and Outcomes,7.1747336,-0.8581629
3551,33417259,COVID-19 with and without anosmia or dysgeusia: A case-control study,"Dev N, Sankar J, Gupta N, Meena RC, Singh C, Gupta DK, Sen MK.",J Med Virol. 2021 Apr;93(4):2499-2504. doi: 10.1002/jmv.26784. Epub 2021 Jan 22.,Dev N,J Med Virol,2021,COVID-19 with and without anosmia or dysgeusia: A case-control study.,Journal of medical virology,1/9/2021,Treatments and Outcomes,7.1930056,-0.858357
1103,33861185,COVID-19: An Organizational-theory-guided Holistic Self-caring and Resilience Project,"Barnett P, Barnett M, Borgueta E, Moreno JV, Watson J.",J Holist Nurs. 2021 Apr 16:8980101211007007. doi: 10.1177/08980101211007007. Online ahead of print.,Barnett P,J Holist Nurs,2021,COVID-19: An Organizational-theory-guided Holistic Self-caring and Resilience Project.,Journal of holistic nursing : official journal of the American Holistic Nurses' Association,4/17/2021,Mental Health,2.1580915,-0.8604626
6512,32646930,Cytokine release syndrome and the prospects for immunotherapy with COVID-19. Part 2: The role of interleukin 1,"Calabrese LH, Calabrese C.",Cleve Clin J Med. 2020 Jul 9. doi: 10.3949/ccjm.87a.ccc044. Online ahead of print.,Calabrese LH,Cleve Clin J Med,2020,Cytokine release syndrome and the prospects for immunotherapy with COVID-19. Part 2: The role of interleukin 1.,Cleveland Clinic journal of medicine,7/11/2020,Treatments and Outcomes,8.788087,-0.8610831
3434,33450763,Experiences of Nurses During the COVID-19 Pandemic: A Mixed-Methods Study,"LoGiudice JA, Bartos S.",AACN Adv Crit Care. 2021 Mar 15;32(1):14-26. doi: 10.4037/aacnacc2021816.,LoGiudice JA,AACN Adv Crit Care,2021,Experiences of Nurses During the COVID-19 Pandemic: A Mixed-Methods Study.,AACN advanced critical care,1/16/2021,Not Assigned,2.5406384,-0.86160916
1034,33871269,The psychological implications of COVID-19 on employee job insecurity and its consequences: The mitigating role of organization adaptive practices,"Lin W, Shao Y, Li G, Guo Y, Zhan X.",J Appl Psychol. 2021 Mar;106(3):317-329. doi: 10.1037/apl0000896.,Lin W,J Appl Psychol,2021,The psychological implications of COVID-19 on employee job insecurity and its consequences: The mitigating role of organization adaptive practices.,The Journal of applied psychology,4/20/2021,Mental Health,1.8367192,-0.86179745
2829,33600195,When there is a will there is a way: The role of proactive personality in combating COVID-19,"Yi-Feng Chen N, Crant JM, Wang N, Kou Y, Qin Y, Yu J, Sun R.",J Appl Psychol. 2021 Feb;106(2):199-213. doi: 10.1037/apl0000865. Epub 2021 Feb 18.,Yi-Feng Chen N,J Appl Psychol,2021,When there is a will there is a way: The role of proactive personality in combating COVID-19.,The Journal of applied psychology,2/19/2021,Mental Health,1.8242414,-0.8621092
3006,33563003,"Providing Ethical and Humane Care to Hospitalized, Incarcerated Patients With COVID-19","Rorvig L, Williams B.",Am J Hosp Palliat Care. 2021 Jun;38(6):731-733. doi: 10.1177/1049909121994313. Epub 2021 Feb 10.,Rorvig L,Am J Hosp Palliat Care,2021,"Providing Ethical and Humane Care to Hospitalized, Incarcerated Patients With COVID-19.",The American journal of hospice & palliative care,2/11/2021,Not Assigned,3.6225977,-0.86311466
7232,32371479,Cytokine Storm Drugs Move from CAR T to COVID-19,,Cancer Discov. 2020 Jul;10(7):OF8. doi: 10.1158/2159-8290.CD-ND2020-008. Epub 2020 May 5.,,Cancer Discov,2020,Cytokine Storm Drugs Move from CAR T to COVID-19.,Cancer discovery,5/7/2020,Treatments and Outcomes,8.818959,-0.8638692
504,33941622,COVID-19-related anosmia is associated with viral persistence and inflammation in human olfactory epithelium and brain infection in hamsters,"de Melo GD, Lazarini F, Levallois S, Hautefort C, Michel V, Larrous F, Verillaud B, Aparicio C, Wagner S, Gheusi G, Kergoat L, Kornobis E, Donati F, Cokelaer T, Hervochon R, Madec Y, Roze E, Salmon D, Bourhy H, Lecuit M, Lledo PM.",Sci Transl Med. 2021 May 3:eabf8396. doi: 10.1126/scitranslmed.abf8396. Online ahead of print.,de Melo GD,Sci Transl Med,2021,COVID-19-related anosmia is associated with viral persistence and inflammation in human olfactory epithelium and brain infection in hamsters.,Science translational medicine,5/5/2021,Treatments and Outcomes,7.2612224,-0.8639153
3248,33503239,Prescription Drug Priorities under the Biden Administration,"Gavulic KA, Dusetzina SB.",J Health Polit Policy Law. 2021 Jan 22:8970810. doi: 10.1215/03616878-8970810. Online ahead of print.,Gavulic KA,J Health Polit Policy Law,2021,Prescription Drug Priorities under the Biden Administration.,"Journal of health politics, policy and law",1/28/2021,Health-Care,4.1337976,-0.8648627
6892,32497283,Influenza and COVID-19 coinfection: Report of six cases and review of the literature,"Ozaras R, Cirpin R, Duran A, Duman H, Arslan O, Bakcan Y, Kaya M, Mutlu H, Isayeva L, Kebanlı F, Deger BA, Bekeshev E, Kaya F, Bilir S.",J Med Virol. 2020 Nov;92(11):2657-2665. doi: 10.1002/jmv.26125. Epub 2020 Jun 29.,Ozaras R,J Med Virol,2020,Influenza and COVID-19 coinfection: Report of six cases and review of the literature.,Journal of medical virology,6/5/2020,Not Assigned,7.5195193,-0.8652724
6893,32496947,COVID - A Caring Reflection,Sylvester AM.,J Pastoral Care Counsel. 2020 Jun;74(2):141. doi: 10.1177/1542305020921771.,Sylvester AM,J Pastoral Care Counsel,2020,COVID - A Caring Reflection.,The journal of pastoral care & counseling : JPCC,6/5/2020,Not Assigned,2.940421,-0.86578816
6477,32658097,Intrauterine Transmission of SARS-COV-2 Infection in a Preterm Infant,"Sisman J, Jaleel MA, Moreno W, Rajaram V, Collins RRJ, Savani RC, Rakheja D, Evans AS.",Pediatr Infect Dis J. 2020 Sep;39(9):e265-e267. doi: 10.1097/INF.0000000000002815.,Sisman J,Pediatr Infect Dis J,2020,Intrauterine Transmission of SARS-COV-2 Infection in a Preterm Infant.,The Pediatric infectious disease journal,7/14/2020,Pregnancy,6.5647163,-0.86682636
2441,33656719,The Novel Coronavirus and Inflammation,"George JA, Mayne ES.",Adv Exp Med Biol. 2021;1321:127-138. doi: 10.1007/978-3-030-59261-5_11.,George JA,Adv Exp Med Biol,2021,The Novel Coronavirus and Inflammation.,Advances in experimental medicine and biology,3/4/2021,Treatments and Outcomes,8.202572,-0.86703426
17,33974301,"SARS-CoV-2 prevalence, maternal and perinatal outcomes among pregnant women admitted for delivery: Experience from Covid-19 dedicated maternity hospital in Jammu, Jammu and Kashmir (India)","Puneet G, Surender K, Sudhan SS.",J Med Virol. 2021 May 11. doi: 10.1002/jmv.27074. Online ahead of print.,Puneet G,J Med Virol,2021,"SARS-CoV-2 prevalence, maternal and perinatal outcomes among pregnant women admitted for delivery: Experience from Covid-19 dedicated maternity hospital in Jammu, Jammu and Kashmir (India).",Journal of medical virology,5/12/2021,Pregnancy,6.398617,-0.86834484
2760,33611783,SARS-CoV-2 Infection during Pregnancy in a Rural Midwest All-delivery Cohort and Associated Maternal and Neonatal Outcomes,"Steffen HA, Swartz SR, Jackson JB, Kenne KA, Ten Eyck PP, Merryman AS, Castaneda CN, Marsden K, Maxwell T, Merrill AE, Krasowski MD, Rysavy MB.",Am J Perinatol. 2021 May;38(6):614-621. doi: 10.1055/s-0041-1723938. Epub 2021 Feb 21.,Steffen HA,Am J Perinatol,2021,SARS-CoV-2 Infection during Pregnancy in a Rural Midwest All-delivery Cohort and Associated Maternal and Neonatal Outcomes.,American journal of perinatology,2/22/2021,Pregnancy,6.4833035,-0.8684068
5815,32869376,Possible routes of SARS-CoV-2 invasion in brain: In context of neurological symptoms in COVID-19 patients,"Kumar A, Pareek V, Prasoon P, Faiq MA, Kumar P, Kumari C, Narayan RK.",J Neurosci Res. 2020 Dec;98(12):2376-2383. doi: 10.1002/jnr.24717. Epub 2020 Aug 31.,Kumar A,J Neurosci Res,2020,Possible routes of SARS-CoV-2 invasion in brain: In context of neurological symptoms in COVID-19 patients.,Journal of neuroscience research,9/2/2020,Treatments and Outcomes,7.5651164,-0.8703091
2024,33734740,Depending on your own kindness: The moderating role of self-compassion on the within-person consequences of work loneliness during the COVID-19 pandemic,"Andel SA, Shen W, Arvan ML.",J Occup Health Psychol. 2021 Mar 18. doi: 10.1037/ocp0000271. Online ahead of print.,Andel SA,J Occup Health Psychol,2021,Depending on your own kindness: The moderating role of self-compassion on the within-person consequences of work loneliness during the COVID-19 pandemic.,Journal of occupational health psychology,3/19/2021,Mental Health,1.8954417,-0.8704437
6351,32701763,Prolonged Detection of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) RNA in an Obstetric Patient With Antibody Seroconversion,"Molina LP, Chow SK, Nickel A, Love JE.",Obstet Gynecol. 2020 Oct;136(4):838-841. doi: 10.1097/AOG.0000000000004086.,Molina LP,Obstet Gynecol,2020,Prolonged Detection of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) RNA in an Obstetric Patient With Antibody Seroconversion.,Obstetrics and gynecology,7/24/2020,Pregnancy,6.523136,-0.8720155
3625,33403935,Befriending Older Adults in Nursing Homes: Volunteer Perceptions of Switching to Remote Befriending in the COVID-19 Era,"Fearn M, Harper R, Major G, Bhar S, Bryant C, Dow B, Dunt D, Mnatzaganian G, O'Connor D, Ratcliffe J, Samuel S, Bagnall AM, Doyle C.",Clin Gerontol. 2021 Jan 6:1-9. doi: 10.1080/07317115.2020.1868646. Online ahead of print.,Fearn M,Clin Gerontol,2021,Befriending Older Adults in Nursing Homes: Volunteer Perceptions of Switching to Remote Befriending in the COVID-19 Era.,Clinical gerontologist,1/7/2021,Not Assigned,2.4796777,-0.87242424
4529,33214360,The Importance of PPE and Regular Testing in Health Care Facilities,,Am J Nurs. 2020 Dec;120(12):17. doi: 10.1097/01.NAJ.0000724192.19536.92.,,Am J Nurs,2020,The Importance of PPE and Regular Testing in Health Care Facilities.,The American journal of nursing,11/21/2020,Not Assigned,4.452249,-0.87243104
4724,33160965,"Altered Intestinal ACE2 Levels Are Associated With Inflammation, Severe Disease, and Response to Anti-Cytokine Therapy in Inflammatory Bowel Disease","Potdar AA, Dube S, Naito T, Li K, Botwin G, Haritunians T, Li D, Casero D, Yang S, Bilsborough J, Perrigoue JG, Denson LA, Daly M, Targan SR, Fleshner P, Braun J, Kugathasan S, Stappenbeck TS, McGovern DPB.",Gastroenterology. 2021 Feb;160(3):809-822.e7. doi: 10.1053/j.gastro.2020.10.041. Epub 2020 Nov 5.,Potdar AA,Gastroenterology,2021,"Altered Intestinal ACE2 Levels Are Associated With Inflammation, Severe Disease, and Response to Anti-Cytokine Therapy in Inflammatory Bowel Disease.",Gastroenterology,11/9/2020,Treatments and Outcomes,8.381203,-0.87246835
